id;aktion;stufe;fach;bereich;typ;kategorie;grund;ersatz
B-KR-062;gelöscht;Themenpaket B-A;2;Kostenrechnung;open;nicht prüfungsrelevant / überholt;Nicht prüfungsrelevant: Handelskalkulation eines Großhändlers (Einstandspreis, Handlungskostenzuschlag) kommt in den BW-/OK-Prüfungen nicht vor;
B-KR-102;gelöscht;Themenpaket B-A;2;Kostenrechnung;mc;Dublette;Dublette zu B-KR-016 (Aufgabe des Betriebsabrechnungsbogens);B-KR-016
B-KR-114;gelöscht;Themenpaket B-A;2;Kostenrechnung;calc;Rechenvorlage mehrfach;"Exakte Dublette zu B-KR-901 (54.000 €, 45 €, 27 € → 3.000 Stück); Vorlage Break-even-Menge mit B-KR-045, PX-B-071 u. a. ausgeschöpft";PX-B-071
B-KR-124;gelöscht;Themenpaket B-A;2;Kostenrechnung;mc;nicht prüfungsrelevant / überholt;"Nicht prüfungsrelevant: Kuppelkalkulation (Restwertmethode) betrifft Kuppelproduktion (z. B. Chemie) und kommt in BW-/OK-Prüfungen nicht vor; Erklärung verwies zudem auf Optionsnummern";
B-KR-125;gelöscht;Themenpaket B-A;2;Kostenrechnung;mc;Rechenvorlage mehrfach;Dublette zu B-KR-133 (identische Plandaten 100.000 €/40.000 € fix/10.000 h/8.000 h, gleiche Verbrauchsabweichung-Vorlage);B-KR-133
B-KR-127;gelöscht;Themenpaket B-A;2;Kostenrechnung;mc;nicht prüfungsrelevant / überholt;"Nicht prüfungsrelevant: Prozesskostenrechnung (lmi/lmn-Prozesse) kommt in BW-/OK-Prüfungen nicht vor; Erklärung verwies zudem auf Optionsnummern";
B-KR-129;gelöscht;Themenpaket B-A;2;Kostenrechnung;mc;Dublette;Dublette: kurzfristige Preisuntergrenze bereits in PX-B-085 und B-KR-061 (richtige Option zudem deutlich länger);PX-B-085
B-KR-134;gelöscht;Themenpaket B-A;2;Kostenrechnung;calc;nicht prüfungsrelevant / überholt;"Nicht prüfungsrelevant: Beschäftigungsabweichung der flexiblen Plankostenrechnung ist Randwissen; Plankostenrechnung mit B-KR-126 und B-KR-133 ausreichend vertreten";B-KR-133
B-KR-136;gelöscht;Themenpaket B-A;2;Kostenrechnung;calc;Rechenvorlage mehrfach;"Vorlagengleich: Sollkostenberechnung ist Teilschritt von B-KR-133; Plankostenrechnung ist Randwissen";B-KR-133
PX-B-047;gelöscht;Themenpaket B-A;2;Kostenrechnung;calc;fachlich unbrauchbar, trivial oder nicht lösbar;"Einzelschritt ohne Rundungsvorgabe (68,679 …); in PX-B-046 als zweistufige Aufgabe mit Rundungsvorgabe aufgegangen";PX-B-046
B-KR-001;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; Erklärung sprachlich bereinigt";
B-KR-002;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-003;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; Optionslängen angeglichen";
B-KR-004;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-005;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-006;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; Grammatik der richtigen Option korrigiert („Zusatzkosten steht kein Aufwand gegenüber“)";
B-KR-007;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-008;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-009;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-010;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; Fragetext ohne Bezug („Welche drei Stufen …?“) präzisiert";
B-KR-011;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-012;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-013;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-014;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-015;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-016;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-017;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-018;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; Erklärung um Bezugsbasis der VwVt-Gemeinkosten ergänzt";
B-KR-019;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-020;korrigiert;Variation zurückgeholt;2;Kostenrechnung;mc;;"Variation: Zuschlagssatz der Fertigung statt des Materials (B-KR-019), andere Zahlen; Distraktoren mit typischen Fehlern und w";
B-KR-021;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; unplausiblen Distraktor ersetzt, Optionslängen angeglichen";
B-KR-022;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-023;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; Erklärung um Sondereinzelkosten der Fertigung ergänzt";
B-KR-024;korrigiert;Variation zurückgeholt;2;Kostenrechnung;mc;;"Variation: Zuschlagskalkulation bis zu den Herstellkosten (B-KR-123 rechnet bis zu den Selbstkosten); w mit typischen Auslassungsfehlern ergänzt";
B-KR-025;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-026;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-027;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; unklaren Fragetext („Was ergänzt …?“) präzisiert";
B-KR-028;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-029;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-030;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-031;korrigiert;Variation zurückgeholt;2;Kostenrechnung;mc;;"Variation abgewandelt: Äquivalenzziffernkalkulation im Lager mit anderen Ziffern, gesucht die teuerste Sorte – die Rohfassung war fast zahlengleich mit B-KR-122/B-KR-132; w ergänzt";
B-KR-032;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-033;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-034;korrigiert;Themenpaket B-A;2;Kostenrechnung;open;;Musterlösung in Stichpunkte (IHK-Lösungshinweis) umgeformt, Handlungssituation ergänzt;
B-KR-035;korrigiert;Themenpaket B-A;2;Kostenrechnung;open;;Musterlösung in Stichpunkte umgeformt, Operator „rechnerisch nachvollziehbar“ wie in der IHK-Prüfung;
B-KR-037;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-038;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-040;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-041;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-042;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; Distraktoren durch typische Denkfehler ersetzt";
B-KR-043;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-044;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-045;korrigiert;Leitung;2;Kostenrechnung;mc;;Leitung;
B-KR-046;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-048;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; Grammatikfehler in der Erklärung („jeder Stück“) korrigiert";
B-KR-049;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-050;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; Kraftverkehrsbeispiel in der Erklärung ergänzt";
B-KR-051;korrigiert;Variation zurückgeholt;2;Kostenrechnung;mc;;"Anderer Blickwinkel: Vorteil der stufenweisen Fixkostendeckung (B-KR-128 fragt das Kennzeichen); die richtige Option passte bisher nicht zur Frage – neu formuliert, Kraftverkehrsbezug, w ergänzt";
B-KR-052;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-053;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Handelskalkulation (Einstandspreis/Handlungskosten) ist nicht prüfungsrelevant; auf das in BW-Prüfungen ständig verlangte Kalkulationsschema Selbstkosten → Listenverkaufspreis umgestellt; Distraktoren mit „w“";
B-KR-059;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-060;korrigiert;Themenpaket B-A;2;Kostenrechnung;open;;Musterlösung in Stichpunkte umgeformt;
B-KR-061;korrigiert;Themenpaket B-A;2;Kostenrechnung;open;;Musterlösung in Stichpunkte umgeformt, Handlungssituation und Anzahl erwarteter Situationen ergänzt;
B-KR-101;korrigiert;Variation zurückgeholt;2;Kostenrechnung;mc;;"Anderer Blickwinkel: Leitfrage der Kostenartenrechnung (B-KR-010 fragt die Reihenfolge der Stufen, B-KR-017/B-KR-103 die anderen Stufen); w ergänzt, Optionen angeglichen";
B-KR-103;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-104;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-105;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-106;korrigiert;Variation zurückgeholt;2;Kostenrechnung;mc;;"Variation: Break-even-Menge mit anderen Zahlen als MC mit typischen Fehlern; Kraftverkehrsbezug, Umlaute, w ergänzt";
B-KR-107;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; Erklärung um typische fixe/variable Kfz-Kosten ergänzt";
B-KR-108;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; „EUR“ durch „€“ ersetzt";
B-KR-109;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-110;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; Bezug zur Fahrzeugkostenrechnung ergänzt";
B-KR-111;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; Fachbegriff „differenzierte Zuschlagskalkulation“ korrigiert";
B-KR-112;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Verneinungsfrage („NICHT“) positiv umformuliert; Beispiel der richtigen Option war falsch (allgemeine Verwaltungskosten sind VwGK, keine Restfertigungsgemeinkosten); „w“ ergänzt";
B-KR-113;korrigiert;Themenpaket B-A;2;Kostenrechnung;calc;;„EUR“ durch „€“ ersetzt, Erklärung vereinheitlicht;
B-KR-115;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation: Break-even-Umsatz mit anderen Zahlen, zweiter Lösungsweg über die DB-Quote; Umlaute, Rundungsvorgabe";
B-KR-116;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation: FGK-Zuschlagssatz mit anderen Zahlen, übertragen auf die Werkstatt; Rundungsvorgabe";
B-KR-117;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation: Zuschlagskalkulation bis zu den Selbstkosten mit anderen Zahlen, Werkstattbezug; Umlaute, Rundungsvorgabe";
B-KR-118;korrigiert;Themenpaket B-A;2;Kostenrechnung;calc;;„EUR“ durch „€“ ersetzt;
B-KR-119;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation: Maschinenstundensatz mit anderen Zahlen (B-KR-033, PX-B-196); Umlaute, Rundungsvorgabe";
B-KR-120;korrigiert;Themenpaket B-A;2;Kostenrechnung;calc;;„EUR“ durch „€“ ersetzt, Verfahrensname ergänzt;
B-KR-121;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; Erklärung verwies auf Optionsnummern (Optionen werden in der App gemischt)";
B-KR-122;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-123;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
B-KR-126;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; richtige Option war deutlich länger als die Distraktoren (Hinweis durch Länge)";
B-KR-128;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; Optionslängen angeglichen";
B-KR-130;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; erfundenen Fachbegriff („Kostenstellenumlageverfahren“) durch reales Verfahren ersetzt";
B-KR-131;korrigiert;Themenpaket B-A;2;Kostenrechnung;calc;;Ersatzschreibungen (ae/oe/ue) und „EUR“ korrigiert;
B-KR-132;korrigiert;Themenpaket B-A;2;Kostenrechnung;calc;;Ersatzschreibungen (Aequivalenzziffer) und „EUR“ korrigiert;
B-KR-133;korrigiert;Themenpaket B-A / Zusammenführung;2;Kostenrechnung;calc;;Ersatzschreibungen (Beschaeftigung) und „EUR“ korrigiert, Erklärung ergänzt | Allgemeine Formel der Sollkosten (Fixkosten + variabler Plankostensatz × Istbeschäftigung) aus der Dublettenfassung wieder aufgenommen – für die Übertragung auf andere Zahlen;
B-KR-135;korrigiert;Themenpaket B-A;2;Kostenrechnung;calc;;"Ersatzschreibungen korrigiert; Lösungshinweis „(= variable Stückkosten)“ aus dem Fragetext entfernt";
B-KR-137;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation: Betriebsergebnis über Stückerlös und Stückselbstkosten (Vollkostensicht); Umlaute, Rundungsvorgabe";
B-KR-138;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation: Kostensatz je km mit anderen Zahlen (B-KR-923); Umlaute, Rundungsvorgabe";
B-KR-901;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation: Break-even-Menge mit anderen Zahlen (keine Obergrenze je Vorlage); zahlengleiches Geschwister B-KR-114 bleibt gelöscht; Rundungsvorgabe";
B-KR-903;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation: Betriebsergebnis aus Umsatz und Kostenblöcken mit anderen Zahlen (PX-B-049 mit Gesamtkosten); Rundungsvorgabe";
B-KR-904;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation: Divisionskalkulation im Kraftverkehr; Menge geändert, damit sich das Ergebnis vom Geschwister B-KR-914 unterscheidet; Rundungsvorgabe";
B-KR-905;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation abgewandelt: Stückdeckungsbeitrag rückwärts gerechnet (Preis gesucht), da die Vorwärtsrechnung schon B-KR-040/B-KR-910 üben; Kraftverkehrsbezug, Rundungsvorgabe";
B-KR-911;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation: Gesamt-DB mit anderen Zahlen im Kraftverkehr (B-KR-041 als MC, B-KR-113 mit Preis und variablen Kosten); Rundungsvorgabe";
B-KR-912;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation: Break-even-Menge mit anderen Zahlen, Kraftverkehrsbezug; Rundungsvorgabe";
B-KR-914;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation: Divisionskalkulation mit anderen Zahlen, übertragen auf ein Umschlaglager; Rundungsvorgabe";
B-KR-915;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation: Betriebsergebnis über den Deckungsbeitrag mit anderen Zahlen, Kraftverkehrsbezug; Rundungsvorgabe";
B-KR-917;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation: Break-even-Menge mit gegebenem Stück-DB und anderen Zahlen; Rundungsvorgabe";
B-KR-920;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation: MGK-Zuschlagssatz mit anderen Zahlen, übertragen auf die Werkstatt; Rundungsvorgabe";
B-KR-921;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation abgewandelt: neue Zahlen, weil die Rohfassung fast identisch mit dem Geschwister B-KR-117 war; Rundungsvorgabe";
B-KR-923;korrigiert;Querschnitt;2;Kostenrechnung;calc;;"Einheit „€“ für einen Kilometersatz falsch → „€/km“; Rundungsvorgabe ergänzt";
PX-B-002;korrigiert;Themenpaket B-A;2;Kostenrechnung;calc;;Rundungsvorgabe fehlte (Ergebnis 1,1310 … nur gerundet 1,13);
PX-B-003;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; Erklärung um kurz-/langfristige Sicht ergänzt";
PX-B-008;korrigiert;Themenpaket B-A;2;Kostenrechnung;calc;;"Isolierter Einzelschritt (km × €/km) war trivial; wie in der Prüfung um Nutzplatz- und Leerkilometer ergänzt";
PX-B-013;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;Variation: Kostensatz je km mit prüfungsnahen Zahlen und drei Nachkommastellen;
PX-B-014;korrigiert;Themenpaket B-A;2;Kostenrechnung;calc;;"Isolierter Teilschritt (85 € + 140 €) war trivial; wie in der Prüfung um den Kern ergänzt: Deckt das kalkulatorische Einzelwagnis (3 % „auf Hundert“) die Mehrkosten?";
PX-B-025;korrigiert;Themenpaket B-A;2;Kostenrechnung;calc;;"Isolierte Subtraktion war trivial; wie in der Prüfung Erlöse aus Einsatztagen × Tageserlös ermitteln, Ergebnis mit Vorzeichen";
PX-B-027;korrigiert;Themenpaket B-A;2;Kostenrechnung;calc;;"Einzelschritt (nur Kraftstoffkosten) war vorlagengleich mit PX-B-009/-023; zum prüfungsnahen Jahreskostenvergleich (Abschreibung, Verzinsung, Kraftstoff) erweitert";
PX-B-028;korrigiert;Themenpaket B-A;2;Kostenrechnung;calc;;"Einzelschritt (nur Energiekosten) war vorlagengleich mit PX-B-010; zum prüfungsnahen Jahreskostenvergleich mit Förderung und Ladestation erweitert";
PX-B-029;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;Variation abgewandelt: lineare Abschreibung ohne Restwert, weitergerechnet auf den Tagessatz im Kfz-Kostenblatt (der reine Jahresbetrag steckt schon in PX-B-027, B-KR-118 rechnet mit Restwert);
PX-B-041;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
PX-B-043;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
PX-B-045;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation: Kostenfunktion nach den Fixkosten aufgelöst (andere gesuchte Größe als PX-B-044 und B-KR-120); Rundungsvorgabe";
PX-B-046;korrigiert;Themenpaket B-A;2;Kostenrechnung;calc;;"Break-even-Menge war vorlagengleich (max. 3 bereits erreicht); zur zweistufigen Break-even-Beschäftigungsgrad-Aufgabe erweitert (ersetzt den Einzelschritt PX-B-047)";
PX-B-050;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; Optionslängen angeglichen, Erklärung um Anwendung ergänzt";
PX-B-063;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation: Sondereinzelkosten der Fertigung je Stück als eigener Rechenschritt (Begriff und Verteilung); Rundungsvorgabe";
PX-B-064;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation: Teilschritt Materialkosten der Zuschlagskalkulation mit eigenen Zahlen; Rundungsvorgabe";
PX-B-070;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;"Distraktoren ohne „w“ ergänzt; Erklärung verwies auf nicht genannte Daten (variable Stückkosten 200 €)";
PX-B-072;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation: Break-even-Umsatz mit anderen Zahlen (PX-B-048); Rundungsvorgabe";
PX-B-080;korrigiert;Themenpaket B-A;2;Kostenrechnung;calc;;"Isolierte Subtraktion zweier vorgegebener Beträge war trivial; wie in der Prüfung Fertigungskosten beider Maschinen aus Rüstzeit, Stückzeit, Maschinenstundensatz und Lohn berechnen";
PX-B-081;korrigiert;Variation zurückgeholt;2;Kostenrechnung;calc;;"Variation: Maschinenstundensatz aus fixen und variablen Maschinenkosten; Rundungsvorgabe ergänzt";
PX-B-082;korrigiert;Themenpaket B-A;2;Kostenrechnung;calc;;"Nicht eigenständig („Dieselbe Maschine …“ verweist auf eine andere Frage); Daten vollständig in die Frage aufgenommen";
PX-B-085;korrigiert;Themenpaket B-A;2;Kostenrechnung;mc;;Distraktoren ohne „w“ ergänzt;
